in_https,nu_imsi,nu_imei,nu_telefono,no_servidor,no_referer,no_user_agent,no_url,ca_vol_up,ca_vol_dw,it_evento,it_fin_evento,no_ip,nu_puerto,co_estado_http,co_razon
0,-7960956648710183409,-4006666080633000828,-4535551292576113116,as.casalemedia.com,http://as.com/?omnaut=1,"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-G920F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/5.4 Chrome/51.0.2704.106 Mobile Safari/537.36",http://as.casalemedia.com/cygnus?v=7&fn=cygnus_index_parse_res&s=198589&r=%7B%22id%22%3A%22654796307%22%2C%22site%22%3A%7B%22page%,2139,1102,2017-01-05T18:33:03.730+01:00,2017-01-05T18:33:03.960+01:00,uZHRrNRynDstUJWYcr+jlVQnty6AGJ5bW71BJXJVR0A=,80,200,0
0,1935315159020669449,-8126702049499528210,-5102864179772001869,au.download.windowsupdate.com,NULL,Microsoft BITS/7.8,http://au.download.windowsupdate.com/c/msdownload/update/software/dflt/2017/04/microsoft.mainos.production_lang_th-th.cbs_fa20e9e2,519,460,2017-01-05T18:30:32.000+01:00,2017-01-05T18:30:32.020+01:00,aHiMaZhrby2YjZEo45SdqmUdD1jaU1W4UdttwHGkoB8=,80,307,32
0,3375843485624221788,7406852076528349656,-4535551292576113116,atres.red,http://m.facebook.com/,"Mozilla/5.0 (Linux; Android 6.0.1; ONE A2003 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/58.0.3029.83 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/126.0.0.23.77;]",http://atres.red:80/wule72,909,801,2017-01-05T18:37:12.300+01:00,2017-01-05T18:37:12.670+01:00,6I4slFJMYv+lXcnlxvH7cPuHYrdT2qrigoKv7z/1ujc=,8080,301,0
0,-594196033946826229,8079957224087319753,-4535551292576113116,ct217.dsr.livefyre.com,http://www.lavanguardia.com/local/sevilla/20170605/423205766478/psoe-a-ciudadanos-analizaran-cumplimiento-acuerdo-investidura-legi,"Mozilla/5.0 (Linux; Android 6.0.1; SM-A510F Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/58.0.3029.83 Mobile Safari/537.36",http://ct217.dsr.livefyre.com/v3.1/collection/198527680/0/?multi=true&jid&siteId=351112&networkId=grupogodo1.fyre.co&backend=DTH&r,837,498,2017-01-05T18:37:15.410+01:00,2017-01-05T18:37:15.470+01:00,g8ox9KuJ8K71E8afZqLxfQRbNi6Ciwbfb+cuzB8J+Gw=,80,200,0
0,-993268880577064299,-2476825911692916518,-4535551292576113116,www.google.com,NULL,Dalvik/2.1.0 (Linux; U; Android 5.1.1; HUAWEI P7-L10 Build/HuaweiP7-L10C40B829),http://www.google.com/,336,703,2017-01-05T18:35:41.340+01:00,2017-01-05T18:35:41.410+01:00,Okkb4VXXPiKIQXOMrjpazBM4RYMgd1fyKPlj7t6gplw=,80,302,0
0,6372632332175688806,-4240750957730659348,-4535551292576113116,2.bp.blogspot.com,http://mangakakalot.com/chapter/lookism/chapter_38,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1",http://2.bp.blogspot.com/-sT3Z4OgO0-k/V-AQTXooiWI/AAAAAACCJlI/klvc63m24Ro/w1900/MR-30607-680265-13.jpg,5303,130355,2017-01-05T18:35:35.520+01:00,2017-01-05T18:35:38.420+01:00,JLn8DhIPTi4YYB2LrJ6u+zrhmmwIlc0mV00FDC1Kc4Q=,80,200,32
0,-9172089818821469287,6867344988951506903,-4535551292576113116,staticxx.facebook.com,http://www.lamarihuana.com/foros/threads/plantar-ahora-en-junio.38054/,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1",http://staticxx.facebook.com/connect/xd_arbiter/r/0F7S7QWJ0Ac.js?version=42,1412,16600,2017-01-05T18:38:16.940+01:00,2017-01-05T18:38:16.960+01:00,EcVnnx3q4M03bSlCRacg/v4LQ1aG6C4+5mPSP0eehac=,80,200,32
0,-8590152981567754514,-6290110275754243200,4763078331069851813,ocsp.digicert.com,NULL,securityd (unknown version) CFNetwork/811.5.4 Darwin/16.6.0,http://ocsp.digicert.com/MFYwVKADAgEAME0wSzBJMAkGBSsOAwIaBQAEFEn0vYoYv3YGmMXeQC1oO3Fq5OaGBBQ901Cl1qCt7vNKYApl0yHU%2BPjWDwIQB%2FHLM,587,1083,2017-01-05T18:35:25.820+01:00,2017-01-05T18:35:25.890+01:00,j1ULDVKbfF0ZW0jZY186IkLp+FMFqnZRi7JGpwNe5eg=,80,200,32
0,-4766514937703079315,-7034204944237939028,-4535551292576113116,cdn.krxd.net,http://cdn.krxd.net/partnerjs/xdi/proxy.3d2100fd7107262ecb55ce6847f01fa5.html,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://cdn.krxd.net/controltag/qk36wkwac.js,1265,3912,2017-01-05T18:35:21.950+01:00,2017-01-05T18:35:21.980+01:00,Zmp2cX0c/TwkJZ4q333Dpbx90Kt4GjRPvv33PsBaXNs=,80,200,32
0,320898138058500952,-9020600828819638694,-4535551292576113116,radar.cedexis.com,NULL,Dalvik/2.1.0 (Linux; U; Android 5.0.2; Aquaris M5 Build/LRX22G),http://radar.cedexis.com/1/19876/radar/14923112/21516a83-df86-401a-9d41-8effd1d2c298/providers.json?imagesok=1&t=1,568,556,2017-01-05T18:28:49.560+01:00,2017-01-05T18:28:49.690+01:00,uX2g2oGRAjBsDczHVe9as9/7wwwIjqgxNUAlFSuqnbk=,80,200,0
0,-1126830715224906560,2035059505899431863,2327409612062687144,aa.agkn.com,http://pixel.mathtag.com/sync/iframe?mt_uuid=0f74580c-f83b-4f00-85a8-703cba8ec681&no_iframe=1,"Mozilla/5.0 (Linux; Android 6.0; P9000 Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/44.0.2403.119 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/126.0.0.23.77;]",http://aa.agkn.com/adscores/g.pixel?sid=9211132948&mt=0f74580c-f83b-4f00-85a8-703cba8ec681,1112,0,2017-01-05T18:40:41.850+01:00,2017-01-05T18:40:41.850+01:00,tt22ItMDzIQwbPTKqExkWe+cJVsoE6uSYkmnxi8T/po=,80,0,71
0,-1358958037996621673,-6521079463122959032,-274320072867060248,maps.googleapis.com,NULL,NULL,"http://maps.googleapis.com/maps/api/elevation/xml?locations=39.585589,2.646725&sensor=false",754,1798,2017-01-05T18:42:19.900+01:00,2017-01-05T18:42:14.430+01:00,NULL,80,200,71
0,4013946760459803033,5939976173890826352,-4535551292576113116,es-odc.samsungapps.com,NULL,Dalvik/2.1.0 (Linux; U; Android 6.0.1; SM-J510FN Build/MMB29M),http://es-odc.samsungapps.com/ods.as,1265,857,2017-01-05T18:41:02.290+01:00,2017-01-05T18:41:02.440+01:00,zr/imo1agEA1uTF3qpQi+BCsmx77oq3SGfRMwlAxoJ8=,80,200,32
0,-2891799601803577068,7647172903324400116,-4535551292576113116,www.googletagservices.com,http://economia.elpais.com/economia/2017/06/05/actualidad/1496640565_011002.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) GSA/25.0.152548370 Mobile/14E304 Safari/602.1",http://www.googletagservices.com/tag/js/gpt.js,793,2504,2017-01-05T18:41:55.380+01:00,2017-01-05T18:41:55.460+01:00,VNJfcnq+PvZmtIGXXsrX45Ym0htJZ3BYRugTpiIpeZk=,80,200,32
0,-8252000884149583746,-4136375455058442816,-3104167029161206057,www.cosmopolitan.es,http://www.cosmopolitan.es/belleza/pelo-cortes-peinados/este-es-el-cambio-de-look-mas-radical-que-has-visto-en-la-vida,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-A510F Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/5.4 Chrome/51.0.2704.106 Mobile Safari/537.36",http://www.cosmopolitan.es/design/esl/images/ico-twitter-menu.png,8086,72147,2017-01-05T18:42:00.230+01:00,2017-01-05T18:42:01.010+01:00,G+6r70FlfJsF68cXFwZpfZuWj04pbWSPLlyJ/e6GPi4=,80,200,0
0,-497093050007754330,-7863861712921833192,6095169181243304401,googleads.g.doubleclick.net,http://www.elconfidencial.com/mundo/2017-06-05/qatar-arabia-saudi-bahrein-egipto-relaciones-terrorismo_1393834/,"Mozilla/5.0 (Linux; Android 7.0; E6653 Build/32.3.A.2.33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://googleads.g.doubleclick.net/pagead/gen_204?id=wfocus&gqid=v4k1WZmCF5HxbL7SgJgJ&qqid=COue8uiSp9QCFdCRGwodIAcHMg&fg=1,1129,680,2017-01-05T18:42:02.690+01:00,2017-01-05T18:42:02.740+01:00,YS1YbAUMBaxeVK6jhcd9vvgQS+LrsTnsrd1KKW4TtQE=,80,204,0
0,-6989216152717514192,6041313066900606826,-4535551292576113116,maps.googleapis.com,NULL,NULL,"http://maps.googleapis.com/maps/api/elevation/xml?locations=37.940335,-4.893424&sensor=false",378,919,2017-01-05T18:40:30.790+01:00,2017-01-05T18:40:30.850+01:00,9yc6ulHEeMrvuqchtcCLeqjSPsFfW6sumeeuo/uSuTc=,80,200,32
0,-262420480755114973,-8489188328958176484,-4535551292576113116,p.appjiagu.com,NULL,Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G920F Build/NRD90M),http://p.appjiagu.com/jiagu/mark/msg,1217,376,2017-01-05T18:41:51.520+01:00,2017-01-05T18:41:52.150+01:00,TPPkaBzm1dGNWp9hSSixOIWFUqHfjBtwnDY0Hl0WxSQ=,80,200,0
0,2146829502317300003,1870874933003647750,7449310470605276652,acdn.adnxs.com,http://cincodias.elpais.com/cincodias/2017/06/01/legal/1496311588_985274.html,"Mozilla/5.0 (Linux; Android 4.4.2; Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36",http://acdn.adnxs.com/ib/static/usersync/v3/async_usersync.html,2865,1391,2017-01-05T18:02:51.530+01:00,2017-01-05T18:02:51.510+01:00,0VmLd2O4xDZW1MjearF22TdHpnYiMAmCZIETou3/KDY=,80,200,71
0,-6007791158582559150,5156663553887077769,-136998043252871483,cdn2.teads.tv,NULL,"Mozilla/5.0 (Linux; Android 4.4.2; SM-G355HN Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36",http://cdn2.teads.tv/scala/140018/0fd827d51b57ae009d1fbea4dc7c23d3/720.mp4?1496678578139,778,52,2017-01-05T18:02:54.220+01:00,2017-01-05T18:02:54.190+01:00,8rAWM7iJa9CO3nlupNgH8yHFpdnLPpjbojUEKgQv4Go=,8080,0,71
0,5609866428494590037,-308937330897096109,-4535551292576113116,o.aolcdn.com,http://www.msn.com/es-es/deportes/uefa-champions-league/el-zasca-de-rio-ferdinand-a-sergio-ramos/ar-BBBYxyF?ocid=ob-fb-eses-82,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Mobile/14F89 [FBAN/FBIOS;FBAV/95.0.0.54.70;FBBV/59901094;FBDV/iPhone7,2;FBMD/iPhone;FBSN/iOS;FBSV/10.3.",http://o.aolcdn.com/ads/adswrappermsni.js,770,8630,2017-01-05T17:58:23.910+01:00,2017-01-05T17:58:23.920+01:00,chsvKTG/rZUhOCc+5NxhVpaeuAXmUS9ZsU04VAghk0U=,80,200,32
0,3504822970631037308,-2308404805537066865,-4535551292576113116,b.scorecardresearch.com,http://m.huffingtonpost.es/2017/06/05/la-calabaza-que-pone-de-manifiesto-el-trato-de-favor-en-masterc_a_22125941/,"Mozilla/5.0 (Linux; Android 7.0; PRA-LX1 Build/HUAWEIPRA-LX1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/55.0.2883.91 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/122.0.0.17.71;]",http://b.scorecardresearch.com/beacon.js,2808,3503,2017-01-05T17:56:09.180+01:00,2017-01-05T17:56:18.870+01:00,IZjfeaaPe7c5+aCWgy8JHklXuH+hcero9qzgFS6roAI=,80,200,0
0,-7624756192499123520,-6190169145005247833,-482543524583694181,www.google.com,NULL,GoogleMobile/1.0 (C6603 10.4.1.B.0.109); gzip,http://www.google.com/m/appreq,503,1910,2017-01-05T18:00:46.360+01:00,2017-01-05T18:00:46.430+01:00,6I4slFJMYv+lXcnlxvH7cPuHYrdT2qrigoKv7z/1ujc=,8080,404,0
0,1472082677600137449,5866497562523324404,-7339267933059297326,services.xg4ken.com,http://www.edreams.es/travel/flights/?mktportal=google-brand&gclid=CjwKEAjwgtTJBRDRmd6ZtLrGyxwSJAA7Fy-h0zqLh2J5gz4MYxBS0qHh8T0_k5t,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G900F Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36",http://services.xg4ken.com/js/kenshoo.js,808,2873,2017-01-05T18:02:41.180+01:00,2017-01-05T18:02:41.100+01:00,EhmZBFeYjnYWIxgDk9GWyBPe1PkN9H8cDHAM/dH7f8g=,80,200,71
0,-7847309489356737417,-8956972454857259105,-4535551292576113116,www.rmdevice.samsung.com,NULL,NULL,http://www.rmdevice.samsung.com/MagicInfo/WSRMReverse?DEV_SN=cc-b1-1a-c1-55-c1,413,427,2017-01-05T18:03:00.200+01:00,2017-01-05T18:03:00.220+01:00,nNgdMKhu+a3GWZOp1xZ490xd3TlKQAzKGL1fXrTMBjE=,7001,200,32
0,-9180278702587073829,3903368839701132699,-4535551292576113116,heads4-ak.spotify.com.edgesuite.net,NULL,Spotify/5.4.0  Android/23 (HUAWEI VNS-L31),http://heads4-ak.spotify.com.edgesuite.net/head/6d360eeed9dd65ccbc6530b44e35a05203f1e5fb,5144,121684,2017-01-05T18:01:55.730+01:00,2017-01-05T18:01:55.830+01:00,b+H06J2ZFmJhO9hlvjjUgHHsZ2GUbytCopUcd2c847w=,80,200,0
0,2065848020275342950,-818684401137818163,-4535551292576113116,b.scorecardresearch.com,http://widgets.outbrain.com/nanoWidget/externals/obFrame/obFrame.htm,"Mozilla/5.0 (Linux; Android 5.0; SAMSUNG SM-G900F Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36",http://b.scorecardresearch.com/b?c1=7&c2=14320224&c3=2332&ns__t=1496678181396&ns_c=ISO-8859-1&ns_if=1&cv=3.1m&c8=&c7=http%3A%2F%2F,1224,410,2017-01-05T17:56:13.780+01:00,2017-01-05T17:56:13.790+01:00,6I4slFJMYv+lXcnlxvH7cPuHYrdT2qrigoKv7z/1ujc=,8080,204,32
0,6366956760580668294,7645679293694545663,-1161264417602233551,cdn.cadena100.es,NULL,Cadena100/100 CFNetwork/811.5.4 Darwin/16.6.0,http://cdn.cadena100.es/media/artist/71/300x300/206679dadc5962c5ac09ad7246278205dd0c366c.jpeg,1299,40421,2017-01-05T17:58:44.020+01:00,2017-01-05T17:58:42.580+01:00,ODVkTo8z5r3Qm988bX5g53xxtBB057NhIuso2uHCUW0=,80,200,71
0,-281632845467854345,5333980360897508122,-4535551292576113116,213.96.15.86,NULL,kSOAP/2.0,http://213.96.15.86:8080/Siri/SiriWS.asmx?WSDL,1897,15183,2017-01-05T17:58:07.940+01:00,2017-01-05T17:58:08.270+01:00,PeRfZEAvCzvsQ9VA3ftMyEj1Fc2GZDSyTxO7ZKbw66k=,8080,200,32
0,9206176214149900180,9104790284633643987,7984830591110168620,d1ou66h5crnn2w.cloudfront.net,http://d1ou66h5crnn2w.cloudfront.net/sg_es/static/swf/hellofarm_z.es.3110.swf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",http://d1ou66h5crnn2w.cloudfront.net/en/static/assets/swf/DodoBirdHabitat.1531.swf,7572,304337,2017-01-05T17:58:12.900+01:00,2017-01-05T17:58:14.330+01:00,PjX+ruVmRAi2NQwlKuVrCoqw3NwbDoZoCm/b0ienJMc=,80,200,0
0,8283278413896476810,-2678862676795240376,-4535551292576113116,6029.eu-content.swrve.com,NULL,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-J320FN Build/LMY47V),http://6029.eu-content.swrve.com/api/1/user_resources_and_campaigns?etag=mJUqPg%3D%3D%3AbJ26Lw%3D%3D&device_width=720&joined=14929,973,473,2017-01-05T17:58:07.660+01:00,2017-01-05T17:58:07.740+01:00,6blPNe9vfN22is6gb84HTzywmfKkXRM8bokdJwqvn94=,80,200,32
0,-1169888829381016424,2178844450630851128,-8122778832179183142,content.cdn.viber.com,NULL,Dalvik/1.6.0 (Linux; U; Android 4.4.2; 4027D Build/KOT49H),http://content.cdn.viber.com/backgrounds_v1/Android/bg_config.json,469,557,2017-01-05T17:58:24.950+01:00,2017-01-05T17:58:24.920+01:00,EvAelMjuYUUUdtJiCwiCXFcSWMTFP8BtYjZjfKz2loc=,80,304,71
0,6689808609974437713,-99419273097316612,-2956500545624108991,ads.mopub.com,NULL,"Mozilla/5.0 (Linux; Android 6.0.1; Redmi Note 4 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/58.0.3029.83 Mobile Safari/537.36",http://ads.mopub.com/m/ad?v=6&id=agltb3B1Yi1pbmNyDQsSBFNpdGUY2umjFAw&nv=4.6.0&dn=Xiaomi%2CRedmi%20Note%204%2Cmido&bundle=tunein.pl,6958,14223,2017-01-05T17:58:23.790+01:00,2017-01-05T17:58:17.900+01:00,6aDAKEFZ3L/MJNPZpPf19Y2IHAdz8o1ckafVc0XaCjg=,8080,200,71
0,7066364534529888407,5117018419778852829,-4535551292576113116,clients3.google.com,NULL,Dalvik/2.1.0 (Linux; U; Android 5.0; LG-D855 Build/LRX21R.A1445306351),http://clients3.google.com/generate_204,430,287,2017-01-05T17:58:34.560+01:00,2017-01-05T17:58:34.560+01:00,6I4slFJMYv+lXcnlxvH7cPuHYrdT2qrigoKv7z/1ujc=,8080,204,0
0,1132784453584894128,-6025669405940912967,7912351876768918972,papercut,NULL,Java/1.6.0_23,http://papercut:9191/rpc/clients/xmlrpc,1356,362,2017-01-05T18:09:27.220+01:00,2017-01-05T18:09:23.160+01:00,406HxoD7N7C5OpdBP3BbmgQz5Q34s7yaxFaxcM1Z2Ss=,9191,200,71
0,-3374274637132042022,5031534159628960321,1715064549535827247,api.cloudmobi.net,NULL,Dalvik/2.1.0 (Linux; U; Android 6.0; Fire3 LTE Build/MRA58K),http://api.cloudmobi.net/api/v2/template/get?slot_id=1525&update_time=1496633468000,1839,1172,2017-01-05T18:09:24.760+01:00,2017-01-05T18:09:23.650+01:00,LtSTgBBRdz317DN5RhHELKZrUzY7j0lQncnmHOrbWYY=,80,200,71
0,-3948359636234268515,-6489071915061223357,7521525626424502286,tg.symcd.com,NULL,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:53.0) Gecko/20100101 Firefox/53.0,http://tg.symcd.com/,786,2082,2017-01-05T18:19:58.490+01:00,2017-01-05T18:20:18.890+01:00,OrcRCsXEX7BAoJ6/1hxVYkmgqbXq0NY8OwL6ip3IGSs=,80,200,32
0,7085512493471893503,-5668526775432198964,8446013443043932245,vas.samsungapps.com,NULL,Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G920F Build/NRD90M),http://vas.samsungapps.com/stub/stubUpdateCheck.as?appId=com.samsung.android.app.withtv&versionCode=201900700&deviceId=SM-G920F&mc,930,1568,2017-01-05T18:19:58.770+01:00,2017-01-05T18:19:58.540+01:00,iN5ZCvc1X/x9ycIIb3+K201BeOWIdp8/Z2F2884Gj3I=,80,302,71
0,-3130548587450564784,-4780508311684891671,-4645301647745497158,dinamics.ccma.cat,NULL,Dalvik/2.1.0 (Linux; U; Android 5.1; LESPH5011BL Build/LMY47I),http://dinamics.ccma.cat/feeds/noticies/ItemContentHTML.jsp?app=324&action=getDetail&item=noticia&idint=2792491&version=4,2714,39200,2017-01-05T18:22:34.840+01:00,2017-01-05T18:22:33.550+01:00,4vMQ2ucAwaOGruHlSBG1dNPvnVokaTF/WJua3qknDsA=,80,200,71
0,-1638560140636247434,1369279409983953975,595742356952456719,clients3.google.com,NULL,Android,http://clients3.google.com/generate_204,492,378,2017-01-05T18:22:30.270+01:00,2017-01-05T18:22:30.260+01:00,2QLCfgbHr7YdwTo3RakcG0nKjEgrSR3PJTZtrctj3nY=,80,204,71
0,5120538508853791556,-2664845681414671790,-4535551292576113116,googleads.g.doubleclick.net,http://tpc.googlesyndication.com/safeframe/1-0-8/html/container.html?n=1,"Mozilla/5.0 (Linux; Android 7.0; SM-G920F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://googleads.g.doubleclick.net/pagead/gen_204?id=wfocus&gqid=s4U1WZrIKaOmzAaCkZWICA&qqid=CK7UhvuOp9QCFckNGQodvTAKLQ&bgload=1,997,680,2017-01-05T18:24:20.760+01:00,2017-01-05T18:24:20.820+01:00,5ziyt1Jj201WF9baGpKiVLc1VURNScdDfZoBqg60azs=,80,204,0
0,-6037123642598112083,8226388452304083923,5142443652575586169,a.bitmango.com,NULL,Dalvik/2.1.0 (Linux; U; Android 6.0; ALE-L21 Build/HuaweiALE-L21),http://a.bitmango.com/log.xlg?a=rolltheballunrollme&u=3d7d7d51-5ee1-48fd-9758-d837ce4013a9_GUID&aid=7a15fe89-c48d-4fac-a588-d25a30,796,505,2017-01-05T18:24:23.090+01:00,2017-01-05T18:24:23.450+01:00,Z/YYWsGgDhgqhOamGlGQVYlqlO9grpwzETFcI1QBaR4=,80,200,32
0,-8058844169586577669,-4946005150288342055,-4535551292576113116,prg.smartadserver.com,http://www.pudelek.pl/,"Mozilla/5.0 (Linux; Android 5.1; ZTE Blade A452 Build/LMY47D; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 Mobile Safari/537.36",http://prg.smartadserver.com/prebid?pbjscbk=pbjs.sas_40150008a718fce&siteid=72785&pgid=547021&fmtid=32057&ccy=USD&bidfloor=0&tgt=&,4032,1979,2017-01-05T18:23:42.420+01:00,2017-01-05T18:23:43.440+01:00,3FAdb3019UMtTjCDes503K0olVL3PA1oDSVRovSNd2g=,80,200,0
0,-7841725111072260544,-7371083445385038795,-4941425844344325538,images.outbrain.com,NULL,Dalvik/2.1.0 (Linux; U; Android 6.0.1; SM-J510FN Build/MMB29M),http://images.outbrain.com/Imaginarium/api/uuid/ff77d5205f66438de9aeb2d37c06bf67881d018ed6b4b0be7e640cb42e69215c/240/160/1.0,3544,28897,2017-01-05T18:23:38.050+01:00,2017-01-05T18:23:38.480+01:00,HEqh896ulV25siPVIu2l+QqRWehuKxiMB74RSzDga28=,80,200,32
0,8737486610979001430,-2023324422357753228,-4535551292576113116,hydra.alibaba.com,NULL,AliExpress/5.2.7.2017052511 CFNetwork/811.5.4 Darwin/16.6.0,http://hydra.alibaba.com/usertrack_com_alibaba_iAliexpress/get_aid/?auth[token]=f25ec7a99b513160aa0a4b71b833e33f&type=utdid&id=VY2,798,592,2017-01-05T18:20:00.610+01:00,2017-01-05T18:20:01.350+01:00,vFuco5pzyVxaA1jrQ/Spsj6Ojp4dtlT6GRqcFF+sfZw=,80,404,32
0,6003357189090688426,-1091268777819880103,4697978317100716448,candycrushsodamobile.king.com,NULL,33;1.90.7_ios_LIVE;0;0,http://candycrushsodamobile.king.com/rpc/ClientApi?_session=Jn21QFhpwRNDKX5S4sWNuw.2,3326,3334,2017-01-05T17:59:41.040+01:00,2017-01-05T17:59:22.450+01:00,DDjvvUkUxbciIRzRAGJkMzZ0R9cynxAjCx8UJljwipI=,80,200,71
0,7613025486964446529,1832720478248246807,6553668709572015581,pm.w55c.net,http://20722485p.rfihub.com/ca.html?rfiidc=1048283192538441553&rfiaid=be215fa7b8af4646ba5dd65700538a4e&ver=9&rb=16225&ca=20722485&,"Mozilla/5.0 (Linux; U; Android 4.3; es-es; GT-I9300 Build/JSS15J) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",http://pm.w55c.net/ping_match.gif?st=x1&rurl=http%3A%2F%2Fm.xp1.ru4.com%2Fcx%3F_i%3D50217510%26_u%3D_wfivefivec_,1177,931,2017-01-05T17:59:40.140+01:00,2017-01-05T17:59:40.070+01:00,4MjZHyy+OXh9FPFa8GtYZ2xqJZJzT7Pzvw6DRmsRgJ4=,8080,302,71
0,6788545262179156038,7557985261467513684,-4535551292576113116,hosting.fyleio.com,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Mobile/14F89",http://hosting.fyleio.com/12047/public/news/family/2014/_all_months_/_all_stores_/family/cabeceras/ventajasFamily_header_es.gif,5772,92459,2017-01-05T17:59:48.680+01:00,2017-01-05T17:59:49.070+01:00,Qb98LjWHIWHcVqjI3t72qJ0z64iJir7xxvtVyUV46iA=,80,200,32
0,-6834856879399505961,1793016254829039091,-4535551292576113116,cfg.panda.ksmobile.com,NULL,Dalvik/2.1.0 (Linux; U; Android 5.1; m2 note Build/LMY47D),http://cfg.panda.ksmobile.com/v1/cfg?pid=1&lan=es_ES&dictlang=es%2Cen_US&net=4&aid=d37b980053fd1c9f&brand=Meizu&model=m2+note&osv=,574,412,2017-01-05T18:01:04.960+01:00,2017-01-05T18:01:05.070+01:00,L+J88wgRN6bU/dVH/gaREu6C7gOEKbl2obWwsF6Qp/0=,80,200,32
0,-6179002486637702366,6089885024722188503,-4340129713973994422,pagead2.googlesyndication.com,http://suchen.mobile.de/fahrzeuge/search.html?adLimitation=ONLY_DEALER_ADS&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=t,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",http://pagead2.googlesyndication.com/activeview?avi=BQIeLNoA1Wfq0KqnPxgKVvIaICAAAAAAQATgByAEJwAIC4AIA4AQBoAYW0ggFCIBhEAE&cid=CAASE,1269,534,2017-01-05T18:01:04.700+01:00,2017-01-05T18:01:04.740+01:00,XQVuBS9lNBVk59o/07ZPtcsfNrMpEae5hZhKweKqO6c=,80,200,0
0,7499856721596710214,5481646029790626086,-4535551292576113116,s9.kid-control.com,NULL,NULL,http://s9.kid-control.com/receiver?acc=347&bts=1496678390522&ver=3.4.6&mnc=7&mod=1&lng=-8.676046371459961&alt=0&lts=1494883122089&,602,451,2017-01-05T17:59:51.770+01:00,2017-01-05T17:59:51.950+01:00,F2yU1DPc+pifRDxLVqyatQS/GnPRCTJ71AgaW98es7A=,80,200,0
0,4218212586034442421,-154467910746517264,-4535551292576113116,connectivitycheck.gstatic.com,NULL,Dalvik/2.1.0 (Linux; U; Android 6.0; LG-K420 Build/MRA58K),http://connectivitycheck.gstatic.com/generate_204,402,280,2017-01-05T17:59:22.440+01:00,2017-01-05T17:59:22.440+01:00,RyeJDuYC5RwtoyltLedLrX+zXylwvg8YzA4C7NmGIHo=,80,204,0
