CONTENT_TITLE,CONTENT_SUB_TITLE,EXTERNAL_ASSET_ID,CONTENT_KIND
"T2, E02","Marvel's Agents of S.H.I.E.L.D., T2",PRG_0000009843SD,Cine Acción
"T2, E03","Marvel's Agents of S.H.I.E.L.D., T2",PRG_0000010138SD,Cine Acción
"T2, E05","Marvel's Agents of S.H.I.E.L.D., T2",PRG_0000010599SD,Cine Acción
"T2, E06","Marvel's Agents of S.H.I.E.L.D, T2",PRG_0000010937SD,Cine Acción
"T2, E07","Marvel's Agents of S.H.I.E.L.D., T2",PRG_0000011216SD,Cine Acción
"T2, E13",Marvel's Agents of S.H.I.E.L.D. T2,PRG_0000016996SD,Cine Acción
"T2, E14",Marvel's Agents of S.H.I.E.L.D. T2,PRG_0000017283SD,Cine Acción
"T2, E15","Marvel's Agents of S.H.I.E.L.D., T2",PRG_0000017817SD,Cine Acción
"T2, E16","Marvel's Agents of S.H.I.E.L.D., T2",PRG_0000018199SD,Cine Acción
"T2, E17",Marvel's Agents of S.H.I.E.L.D. T2,PRG_0000018496SD,Cine Acción
"T2, E18",Marvel's Agents of S.H.I.E.L.D. T2,PRG_0000018623SD,Cine Acción
"T2, E19","Marvel's Agents of S.H.I.E.L.D., T2",PRG_0000019215SD,Cine Acción
Taxi 3,,PRG_0000031064SD,Cine Acción
Taxi Express,,PRG_0000028442SD,Cine Acción
"Teaser, Un Día Perfecto",,PRG_0000022600SD,Cine Acción
Thai Dragon,,Wuaki_Movie_1740,Cine Acción
The Mechanic,,Wuaki_Movie_703,Cine Acción
Tiburón,,PRG_0000031117HD,Cine Acción
Tiburón 3,,PRG_0000031118HD,Cine Acción
"Tiburón, la venganza",,PRG_0000031119HD,Cine Acción
Tierra de nadie,,PRG_0000004367SD,Cine Acción
Tracers,,PRG_0000031122HD,Cine Acción
Traffic,,PRG_0000004644SD,Cine Acción
Traffic,,PRG_0000025790SD,Cine Acción
Traffic,,PRG_0000034828SD,Cine Acción
Transformers: La era de la extinción,,PRG_0000010288HD,Cine Acción
Transformers: La era de la extinción,,PRG_0000011329SD,Cine Acción
Transformers: La era de la extinción,,PRG_0000011895SD,Cine Acción
Transformers: La era de la extinción,,PRG_0000012057HD,Cine Acción
Transformers: La era de la extinción,,PRG_0000035323HD,Cine Acción
Transformers: La era de la extinción (HD),,PRG_0000011296HD,Cine Acción
Treblinka,,PRG_0000017996SD,Cine Acción
Tropa de élite 2,,Wuaki_Movie_3505,Cine Acción
Un domingo cualquiera,,PRG_0000029582SD,Cine Acción
Un plan sencillo,,PRG_0000019699SD,Cine Acción
Una bala en la cabeza,,Wuaki_Movie_3620,Cine Acción
Una noche para sobrevivir,,PRG_0000022606HD,Cine Acción
Van Helsing,,PRG_0000031258HD,Cine Acción
Vengador,,Wuaki_Movie_336,Cine Acción
Vikingdom,,PRG_0000004904SD,Cine Acción
Vikingdom (HD),,PRG_0000013298HD,Cine Acción
xXx 2: Estado de emergencia,,Wuaki_Movie_3106,Cine Acción
La liga de la justicia: Dioses y monstruos,,PRG_0000022604HD,"Cine Acción,Cine Animación"
Vengadores (Ultimate Avengers),,Wuaki_Movie_29413,"Cine Acción,Cine Animación,Cine Aventuras"
300,,PRG_0000035444HD,"Cine Acción,Cine Aventuras"
300,,PRG_WAR_300_120702SD,"Cine Acción,Cine Aventuras"
Abierto hasta el amanecer,,PRG_0000004286SD,"Cine Acción,Cine Aventuras"
Armageddon,,PRG_BVI_ARMAGED_120118SD,"Cine Acción,Cine Aventuras"
Armageddon (HD),,PRG_0000007248HD,"Cine Acción,Cine Aventuras"
Armageddon (HD),,PRG_0000019227HD,"Cine Acción,Cine Aventuras"
Avance: Jurassic World,,PRG_0000028401HD,"Cine Acción,Cine Aventuras"
Avance: Pacific Rim,,PRG_0000001707SD,"Cine Acción,Cine Aventuras"
Avance: Thor: el mundo oscuro,,PRG_0000003135SD,"Cine Acción,Cine Aventuras"
Bajo cero (HD),,PRG_0000010192HD,"Cine Acción,Cine Aventuras"
Bajo cero (HD),,PRG_0000025800HD,"Cine Acción,Cine Aventuras"
Batman,,PRG_0000036550HD,"Cine Acción,Cine Aventuras"
Batman,,PRG_WAR_BATMAN_090518SD,"Cine Acción,Cine Aventuras"
Batman Begins,,PRG_0000000458SD,"Cine Acción,Cine Aventuras"
Batman Begins,,PRG_0000036551HD,"Cine Acción,Cine Aventuras"
Batman Forever,,PRG_WAR_BATFORE_090518SD,"Cine Acción,Cine Aventuras"
Batman vuelve,,PRG_WAR_BATRET_090518SD,"Cine Acción,Cine Aventuras"
Batman y Robin,,PRG_WAR_BATROB_09051881SD,"Cine Acción,Cine Aventuras"
Blueberry: la experiencia secreta,,Wuaki_Movie_259,"Cine Acción,Cine Aventuras"
Camuflaje,,PRG_0000001745SD,"Cine Acción,Cine Aventuras"
Capitán América:  El soldado de invierno,,PRG_0000007763SD,"Cine Acción,Cine Aventuras"
Capitán América:  El soldado de invierno (HD),,PRG_0000006192HD,"Cine Acción,Cine Aventuras"
Capitán América: El primer vengador (HD),,PRG_0000010203HD,"Cine Acción,Cine Aventuras"
Capitán América: El primer vengador (HD),,PRG_0000019229HD,"Cine Acción,Cine Aventuras"
Conan el Bárbaro,,PRG_0000019733HD,"Cine Acción,Cine Aventuras"
Conan el Bárbaro,,Wuaki_Movie_1236,"Cine Acción,Cine Aventuras"
Cowboys and Aliens,,PRG_PAR_COWALIENS_111104SD,"Cine Acción,Cine Aventuras"
Cómo se rodó Guerra Mundial Z,,PRG_0000001747SD,"Cine Acción,Cine Aventuras"
Dredd,,PRG_0000020043HD,"Cine Acción,Cine Aventuras"
Día de entrenamiento,,PRG_WAR_TRAINDAY_100326SD,"Cine Acción,Cine Aventuras"
El Hobbit: la desolación de Smaug,,PRG_0000003915SD,"Cine Acción,Cine Aventuras"
El Hobbit: la desolación de Smaug,,PRG_0000010141SD,"Cine Acción,Cine Aventuras"
El asesinato de Jesse James por el cobarde Robert Ford,,PRG_0000000461SD,"Cine Acción,Cine Aventuras"
El caballero oscuro,,PRG_0000036110HD,"Cine Acción,Cine Aventuras"
El caballero oscuro,,PRG_WAR_CABAOSCUR_130521SD,"Cine Acción,Cine Aventuras"
El increíble Hulk,,Wuaki_Movie_4364,"Cine Acción,Cine Aventuras"
El llanero solitario,,PRG_0000015884HD,"Cine Acción,Cine Aventuras"
El mundo perdido: Jurassic Park,,PRG_0000029871HD,"Cine Acción,Cine Aventuras"
El tren de las 3:10,,Wuaki_Movie_1447,"Cine Acción,Cine Aventuras"
Extras: El antifaz,,PRG_0000001652SD,"Cine Acción,Cine Aventuras"
Extras: Infierno sobre ruedas,,PRG_0000001650SD,"Cine Acción,Cine Aventuras"
Extras: La plataforma del espíritu,,PRG_0000001651SD,"Cine Acción,Cine Aventuras"
G.I. Joe,,PRG_0000000581SD,"Cine Acción,Cine Aventuras"
Guardianes de la galaxia,,PRG_0000011099HD,"Cine Acción,Cine Aventuras"
Indiana Jones y el reino de la calavera de cristal,,PRG_0000002376SD,"Cine Acción,Cine Aventuras"
Indiana Jones y el templo maldito,,PRG_0000002373SD,"Cine Acción,Cine Aventuras"
Indiana Jones y la última cruzada,,PRG_0000002375SD,"Cine Acción,Cine Aventuras"
Indiana Jones: en busca del arca perdida,,PRG_0000002374SD,"Cine Acción,Cine Aventuras"
Iron Man,,Wuaki_Movie_4363,"Cine Acción,Cine Aventuras"
Iron Sky,,PRG_0000018562HD,"Cine Acción,Cine Aventuras"
Iron man 3,,PRG_0000036334HD,"Cine Acción,Cine Aventuras"
Jack Ryan: Operación sombra,,PRG_0000004431SD,"Cine Acción,Cine Aventuras"
La Ola (Bolgen),,PRG_0000033784HD,"Cine Acción,Cine Aventuras"
La búsqueda,,PRG_0000001341SD,"Cine Acción,Cine Aventuras"
La búsqueda (HD),,PRG_0000006158HD,"Cine Acción,Cine Aventuras"
La guerra de los mundos,,PRG_0000017857HD,"Cine Acción,Cine Aventuras"
La guerra de los mundos,,PRG_0000035326HD,"Cine Acción,Cine Aventuras"
La guerra de los mundos,,PRG_PAR_GUERRAMUN_130614SD,"Cine Acción,Cine Aventuras"
La máscara del Zorro,,Wuaki_Movie_3071,"Cine Acción,Cine Aventuras"
Looper,,PRG_0000019307HD,"Cine Acción,Cine Aventuras"
Los juegos del hambre: en llamas,,PRG_0000003828SD,"Cine Acción,Cine Aventuras"
Los juegos del hambre: en llamas (HD),,PRG_0000003900HD,"Cine Acción,Cine Aventuras"
Los juegos del hambre: en llamas (HD),,PRG_0000013261HD,"Cine Acción,Cine Aventuras"
Minority Report,,PRG_PAR_MINORIREP_130614SD,"Cine Acción,Cine Aventuras"
Misión imposible,,PRG_0000000583SD,"Cine Acción,Cine Aventuras"
Misión imposible,,PRG_0000035316HD,"Cine Acción,Cine Aventuras"
Océanos de fuego  (Hidalgo),,Wuaki_Movie_30427,"Cine Acción,Cine Aventuras"
"Oz, un mundo de fantasía",,PRG_0000036614HD,"Cine Acción,Cine Aventuras"
"Oz, un mundo de fantasía (HD)",,PRG_0000014433HD,"Cine Acción,Cine Aventuras"
"Oz, un mundo de fantasía (HD)",,PRG_0000025838HD,"Cine Acción,Cine Aventuras"
Pan: Viaje a Nunca Jamás,,PRG_0000032706HD,"Cine Acción,Cine Aventuras"
Parque Jurásico 3,,PRG_0000029870HD,"Cine Acción,Cine Aventuras"
Parque jurásico,,PRG_0000029869HD,"Cine Acción,Cine Aventuras"
Piratas del Caribe: El cofre del hombre muerto,,PRG_0000005642SD,"Cine Acción,Cine Aventuras"
Piratas del Caribe: El cofre del hombre muerto (HD),,PRG_0000006102HD,"Cine Acción,Cine Aventuras"
Piratas del Caribe: El cofre del hombre muerto (HD),,PRG_0000009650HD,"Cine Acción,Cine Aventuras"
Piratas del Caribe: El cofre del hombre muerto (HD),,PRG_0000019541HD,"Cine Acción,Cine Aventuras"
Piratas del Caribe: En Mareas misteriosas (HD),,PRG_0000009652HD,"Cine Acción,Cine Aventuras"
Piratas del Caribe: En Mareas misteriosas (HD),,PRG_0000010737HD,"Cine Acción,Cine Aventuras"
Piratas del Caribe: En Mareas misteriosas (HD),,PRG_0000019543HD,"Cine Acción,Cine Aventuras"
Piratas del Caribe: En el fin del mundo,,PRG_0000005630SD,"Cine Acción,Cine Aventuras"
Piratas del Caribe: En el fin del mundo,,PRG_0000030171HD,"Cine Acción,Cine Aventuras"
Piratas del Caribe: En el fin del mundo (HD),,PRG_0000006101HD,"Cine Acción,Cine Aventuras"
Piratas del Caribe: En el fin del mundo (HD),,PRG_0000006683HD,"Cine Acción,Cine Aventuras"
Piratas del Caribe: En el fin del mundo (HD),,PRG_0000009651HD,"Cine Acción,Cine Aventuras"
Piratas del Caribe: En el fin del mundo (HD),,PRG_0000019542HD,"Cine Acción,Cine Aventuras"
Piratas del Caribe: La maldición de la Perla Negra,,PRG_0000005643SD,"Cine Acción,Cine Aventuras"
Piratas del Caribe: La maldición de la Perla Negra (HD),,PRG_0000006103HD,"Cine Acción,Cine Aventuras"
Piratas del Caribe: La maldición de la Perla Negra (HD),,PRG_0000009649HD,"Cine Acción,Cine Aventuras"
Piratas del Caribe: La maldición de la Perla Negra (HD),,PRG_0000019540HD,"Cine Acción,Cine Aventuras"
Poseidon,,PRG_0000000474SD,"Cine Acción,Cine Aventuras"
Sahara,,Wuaki_Movie_1016,"Cine Acción,Cine Aventuras"
San Andrés,,PRG_0000024483HD,"Cine Acción,Cine Aventuras"
Super 8,,PRG_0000017863HD,"Cine Acción,Cine Aventuras"
Thor,,PRG_PAR_THOR_110927SD,"Cine Acción,Cine Aventuras"
Thor (HD),,PRG_0000009957HD,"Cine Acción,Cine Aventuras"
Thor: el mundo oscuro,,PRG_0000002774SD,"Cine Acción,Cine Aventuras"
Thor: el mundo oscuro: el regreso de Loki,,PRG_0000003314SD,"Cine Acción,Cine Aventuras"
Thor: el mundo oscuro: la historia,,PRG_0000003315SD,"Cine Acción,Cine Aventuras"
Thor: el mundo oscuro: localizaciones,,PRG_0000003313SD,"Cine Acción,Cine Aventuras"
Tiempo en contra,,PRG_0000003094SD,"Cine Acción,Cine Aventuras"
Top gun,,PRG_0000017852HD,"Cine Acción,Cine Aventuras"
Top gun,,PRG_0000035240HD,"Cine Acción,Cine Aventuras"
Top gun,,PRG_PAR_TOPGUN_130614SD,"Cine Acción,Cine Aventuras"
Transformers,,PRG_0000000292SD,"Cine Acción,Cine Aventuras"
Transformers,,PRG_0000017868HD,"Cine Acción,Cine Aventuras"
Transformers,,PRG_0000035241HD,"Cine Acción,Cine Aventuras"
Transformers,,PRG_PAR_TRANSFO_121210SD,"Cine Acción,Cine Aventuras"
Transformers: El lado oscuro de la Luna,,PRG_0000020338HD,"Cine Acción,Cine Aventuras"
Transformers: El lado oscuro de la Luna,,PRG_0000035322HD,"Cine Acción,Cine Aventuras"
Transformers: El lado oscuro de la Luna,,PRG_PAR_TRANS3_110927SD,"cine acción,cine aventuras"
Troya,,PRG_0000000606SD,"Cine Acción,Cine Aventuras"
Un lugar muy lejano,,PRG_0000001356SD,"Cine Acción,Cine Aventuras"
Un lugar muy lejano,,PRG_0000015628HD,"Cine Acción,Cine Aventuras"
Un lugar muy lejano,,PRG_0000025798HD,"Cine Acción,Cine Aventuras"
Una bala en la cabeza,,PRG_0000018560HD,"Cine Acción,Cine Aventuras"
V de Vendetta,,PRG_0000000478SD,"Cine Acción,Cine Aventuras"
El guerrero nº 13,,Wuaki_Movie_19524,"Cine Acción,Cine Aventuras,Cine Bélico"
El mito,,Wuaki_Movie_498,"Cine Acción,Cine Aventuras,Cine Bélico"
El rey Arturo,,Wuaki_Movie_397,"Cine Acción,Cine Aventuras,Cine Bélico"
Armageddon,,Wuaki_Movie_421,"Cine Acción,Cine Aventuras,Cine Ciencia Ficción"
Los juegos del hambre,,PRG_0000035363HD,"Cine Acción,Cine Aventuras,Cine Ciencia Ficción"
Star Trek,,Wuaki_Movie_3514,"Cine Acción,Cine Aventuras,Cine Ciencia Ficción"
Transformers,,Wuaki_Movie_1666,"Cine Acción,Cine Aventuras,Cine Ciencia Ficción"
Transformers 2: La venganza de los caídos,,PRG_PAR_TRANSFALL_091105SD,"Cine Acción,Cine Aventuras,Cine Ciencia Ficción"
Transformers 3: El lado oscuro de la Luna,,Wuaki_Movie_1218,"Cine Acción,Cine Aventuras,Cine Ciencia Ficción"
Transformers: El lado oscuro de la Luna,,PRG_PAR_TRANS3_110927SD,"Cine Acción,Cine Aventuras,Cine Ciencia Ficción"
Transformers: La venganza de los caídos,,Wuaki_Movie_4131,"Cine Acción,Cine Aventuras,Cine Ciencia Ficción"
"Airbender, El Último Guerrero",,Wuaki_Movie_90,"Cine Acción,Cine Aventuras,Cine Ciencia Ficción,Cine Familiar"
Super 8,,PRG_PAR_SUPER8_111104SD,"Cine Acción,Cine Aventuras,Cine Ciencia Ficción,Cine Familiar,Cine Fantasía"
Oss 117: Perdido en Río,,Wuaki_Movie_22517,"Cine Acción,Cine Aventuras,Cine Comedia"
The Guardian (Guardianes de alta mar),,Wuaki_Movie_19537,"Cine Acción,Cine Aventuras,Cine Drama"
El llanero solitario,,Wuaki_Movie_4141,"Cine Acción,Cine Aventuras,Cine Familiar"
John Carter,,Wuaki_Movie_2138,"Cine Acción,Cine Aventuras,Cine Familiar"
La leyenda del Zorro,,Wuaki_Movie_1430,"Cine Acción,Cine Aventuras,Cine Familiar"
La montaña embrujada,,Wuaki_Movie_29390,"Cine Acción,Cine Aventuras,Cine Familiar"
Los tres mosqueteros (2011),,Wuaki_Movie_1307,"Cine Acción,Cine Aventuras,Cine Familiar"
Prince of Persia: las arenas del tiempo,,Wuaki_Movie_446,"Cine Acción,Cine Aventuras,Cine Familiar"
Willow,,Wuaki_Movie_4941,"Cine Acción,Cine Aventuras,Cine Familiar"
Flyboys: Héroes del aire,,Wuaki_Movie_1458,"Cine Acción,Cine Bélico"
La amenaza invisible. Stealth,,Wuaki_Movie_3116,"Cine Acción,Cine Bélico"
La marca de Caín,,Wuaki_Movie_1711,"Cine Acción,Cine Bélico"
Los cuatro jinetes del Apocalipsis,,Wuaki_Movie_659,"Cine Acción,Cine Bélico"
Lágrimas del Sol,,Wuaki_Movie_1423,"Cine Acción,Cine Bélico"
Marea roja,,Wuaki_Movie_19530,"Cine Acción,Cine Bélico"
Red Tails,,Wuaki_Movie_30426,"Cine Acción,Cine Bélico"
Resistencia,,Wuaki_Movie_671,"Cine Acción,Cine Bélico"
U-571,,Wuaki_Movie_22508,"Cine Acción,Cine Bélico"
Cuando éramos soldados,,Wuaki_Movie_20462,"Cine Acción,Cine Bélico,Cine Drama"
Days of glory,,Wuaki_Movie_1691,"Cine Acción,Cine Bélico,Cine Drama,Cine Indie"
Mongol,,Wuaki_Movie_1818,"Cine Acción,Cine Bélico,Cine Indie"
Valkiria,,Wuaki_Movie_1929,"Cine Acción,Cine Bélico,Cine Suspense"
Al filo del mañana,,PRG_0000008755SD,"Cine Acción,Cine Ciencia Ficción"
Avance: Terminator Génesis,,PRG_0000029414HD,"Cine Acción,Cine Ciencia Ficción"
Cowboys and Aliens,,Wuaki_Movie_1310,"Cine Acción,Cine Ciencia Ficción"
Código fuente,,Wuaki_Movie_704,"Cine Acción,Cine Ciencia Ficción"
Distrito 13,,Wuaki_Movie_1695,"Cine Acción,Cine Ciencia Ficción"
Dredd,,Wuaki_Movie_2975,"Cine Acción,Cine Ciencia Ficción"
El destino de Júpiter,,PRG_0000017143HD,"Cine Acción,Cine Ciencia Ficción"
El destino de Júpiter,,PRG_0000021430SD,"Cine Acción,Cine Ciencia Ficción"
G.I. Joe,,Wuaki_Movie_4139,"Cine Acción,Cine Ciencia Ficción"
Godzilla,,PRG_0000008729SD,"Cine Acción,Cine Ciencia Ficción"
Godzilla (1998),,Wuaki_Movie_834,"Cine Acción,Cine Ciencia Ficción"
Juez Dredd,,Wuaki_Movie_30423,"Cine Acción,Cine Ciencia Ficción"
La alianza del mal,,Wuaki_Movie_3420,"Cine Acción,Cine Ciencia Ficción"
Los inmortales: el origen,,Wuaki_Movie_1703,"Cine Acción,Cine Ciencia Ficción"
MS1: Máxima seguridad,,Wuaki_Movie_2653,"Cine Acción,Cine Ciencia Ficción"
Resident Evil 3: Extinción,,Wuaki_Movie_4366,"Cine Acción,Cine Ciencia Ficción"
Soldier,,Wuaki_Movie_22525,"Cine Acción,Cine Ciencia Ficción"
Starship Troopers,,Wuaki_Movie_19553,"Cine Acción,Cine Ciencia Ficción"
Terminator 3: La rebelión de las máquinas,,Wuaki_Movie_3073,"Cine Acción,Cine Ciencia Ficción"
Terminator Génesis,,PRG_0000029413HD,"Cine Acción,Cine Ciencia Ficción"
Terminator Génesis,,PRG_0000029738HD,"Cine Acción,Cine Ciencia Ficción"
Terminator Génesis: entrevistas,,PRG_0000029782HD,"Cine Acción,Cine Ciencia Ficción"
Terminator Génesis: persecución en Golden Gate,,PRG_0000029783HD,"Cine Acción,Cine Ciencia Ficción"
Ultravioleta (2006),,Wuaki_Movie_3427,"Cine Acción,Cine Ciencia Ficción"
Underworld,,Wuaki_Movie_1442,"Cine Acción,Cine Ciencia Ficción"
Apolo 13,,PRG_0000029857HD,"Cine Acción,Cine Ciencia Ficción,Cine Drama"
Misión imposible: Nación secreta,,PRG_0000029739HD,"Cine Acción,Cine Ciencia Ficción,Cine Familiar"
Misión imposible: Nación secreta,,PRG_0000029740HD,"Cine Acción,Cine Ciencia Ficción,Cine Familiar"
Tron: Legacy,,Wuaki_Movie_453,"Cine Acción,Cine Ciencia Ficción,Cine Familiar"
Looper,,Wuaki_Movie_3149,"Cine Acción,Cine Ciencia Ficción,Cine Suspense"
Monstruoso,,Wuaki_Movie_98,"Cine Acción,Cine Ciencia Ficción,Cine Terror"
Temblores 5: El legado,,PRG_0000029334HD,"Cine Acción,Cine Ciencia Ficción,Cine Terror"
Deuda criminal,,PRG_0000020567HD,"Cine Acción,Cine Comedia"
Dos ladrones y medio,,Wuaki_Movie_494,"Cine Acción,Cine Comedia"
Dos policías rebeldes (Bad Boys),,Wuaki_Movie_3092,"Cine Acción,Cine Comedia"
Dos policías rebeldes II (Bad Boys II),,Wuaki_Movie_3077,"Cine Acción,Cine Comedia"
El súper canguro,,PRG_0000019311SD,"Cine Acción,Cine Comedia"
Equipo mortal,,Wuaki_Movie_26451,"Cine Acción,Cine Comedia"
Hancock,,Wuaki_Movie_4372,"Cine Acción,Cine Comedia"
Hollywood: Departamento de homicidios,,Wuaki_Movie_3097,"Cine Acción,Cine Comedia"
Kung Fu sion,,Wuaki_Movie_3115,"Cine Acción,Cine Comedia"
Los Ángeles de Charlie 2: Al límite,,Wuaki_Movie_3065,"Cine Acción,Cine Comedia"
Mortdecai,,PRG_0000020299HD,"Cine Acción,Cine Comedia"
Mortdecai,,PRG_0000031111HD,"Cine Acción,Cine Comedia"
Negocios de guerra,,PRG_0000000548SD,"Cine Acción,Cine Comedia"
Negocios de guerra,,Wuaki_Movie_488,"Cine Acción,Cine Comedia"
Soy espía,,Wuaki_Movie_1421,"Cine Acción,Cine Comedia"
Taxi Express,,Wuaki_Movie_2268,"Cine Acción,Cine Comedia"
Tipos legales,,Wuaki_Movie_3801,"Cine Acción,Cine Comedia"
800 balas,,Wuaki_Movie_4188,"Cine Acción,Cine Comedia,Cine Español"
Fuga explosiva,,PRG_0000015695HD,"Cine Acción,Cine Comedia,Cine Romance"
Fuga explosiva,,PRG_0000019334HD,"Cine Acción,Cine Comedia,Cine Romance"
Beautiful Boxer,,Wuaki_Movie_22522,"Cine Acción,Cine Drama"
Blitz,,PRG_0000017264SD,"Cine Acción,Cine Drama"
En el ojo de la tormenta,,PRG_0000013647SD,"Cine Acción,Cine Drama"
Fuga de Alcatraz,,Wuaki_Movie_103,"Cine Acción,Cine Drama"
Hijos de los hombres,,PRG_0000029927HD,"Cine Acción,Cine Drama"
Jugada salvaje,,PRG_0000017076HD,"Cine Acción,Cine Drama"
Jugada salvaje,,PRG_0000028200HD,"Cine Acción,Cine Drama"
La Teniente O'Neil,,Wuaki_Movie_19535,"Cine Acción,Cine Drama"
Tigre y dragón,,Wuaki_Movie_22497,"Cine Acción,Cine Drama"
Trainspotting,,PRG_0000031120HD,"Cine Acción,Cine Drama"
Cinturón rojo,,Wuaki_Movie_26456,"Cine Acción,Cine Drama,Cine Indie"
Buried,,PRG_0000036106HD,"Cine Acción,Cine Drama,Cine Suspense"
Macbeth,,Wuaki_Movie_1706,"Cine Acción,Cine Drama,Cine Suspense"
Señales del futuro,,PRG_0000016204SD,"Cine Acción,Cine Drama,Cine Suspense"
Vengadores: La era de Ultrón,,PRG_0000017267HD,"Cine Acción,Cine Familiar"
Hara-Kiri: Death of a Samurai,,Wuaki_Movie_17070,"Cine Acción,Cine Indie"
La casa de las dagas voladoras,,Wuaki_Movie_1426,"Cine Acción,Cine Indie"
Death Proof,,Wuaki_Movie_625,"Cine Acción,Cine Indie,Cine Suspense"
Planet Terror,,Wuaki_Movie_668,"Cine Acción,Cine Indie,Cine Terror"
16 calles,,Wuaki_Movie_246,"Cine Acción,Cine Suspense"
A un paso de la muerte,,Wuaki_Movie_13,"Cine Acción,Cine Suspense"
Agente doble,,PRG_0000015697HD,"Cine Acción,Cine Suspense"
Ahora me ves...,,Wuaki_Movie_4107,"Cine Acción,Cine Suspense"
"Air Force One, el avión del presidente",,Wuaki_Movie_528,"Cine Acción,Cine Suspense"
Al borde del abismo,,Wuaki_Movie_2284,"Cine Acción,Cine Suspense"
Bajo amenaza,,Wuaki_Movie_1854,"Cine Acción,Cine Suspense"
Blitz,,Wuaki_Movie_2967,"Cine Acción,Cine Suspense"
Bobby Z,,Wuaki_Movie_29404,"Cine Acción,Cine Suspense"
Cara a cara (Face/Off),,Wuaki_Movie_423,"Cine Acción,Cine Suspense"
Collateral,,PRG_PAR_COLLATER_120425SD,"Cine Acción,Cine Suspense"
Colombiana,,Wuaki_Movie_1274,"Cine Acción,Cine Suspense"
Con Air (Convictos en el aire),,Wuaki_Movie_19529,"Cine Acción,Cine Suspense"
Destino oculto,,PRG_0000029854HD,"Cine Acción,Cine Suspense"
Dolan's Cadillac,,Wuaki_Movie_1957,"Cine Acción,Cine Suspense"
Domino,,Wuaki_Movie_3522,"Cine Acción,Cine Suspense"
El Pacto,,Wuaki_Movie_2766,"Cine Acción,Cine Suspense"
El americano,,PRG_0000029856HD,"Cine Acción,Cine Suspense"
Escobar: Paraíso perdido,,PRG_0000015701HD,"Cine Acción,Cine Suspense"
Escobar: Paraíso perdido,,PRG_0000020311HD,"Cine Acción,Cine Suspense"
Fuera de control (2007),,Wuaki_Movie_1394,"Cine Acción,Cine Suspense"
Haven,,Wuaki_Movie_3525,"Cine Acción,Cine Suspense"
Indomable,,Wuaki_Movie_2282,"Cine Acción,Cine Suspense"
Infierno en el Ártico,,PRG_0000000538SD,"Cine Acción,Cine Suspense"
La Roca,,Wuaki_Movie_19546,"Cine Acción,Cine Suspense"
La fría luz del día,,Wuaki_Movie_2383,"Cine Acción,Cine Suspense"
La sombra de la traición,,Wuaki_Movie_2385,"Cine Acción,Cine Suspense"
London Boulevard,,Wuaki_Movie_1393,"Cine Acción,Cine Suspense"
Los amos de Brooklyn,,Wuaki_Movie_2953,"Cine Acción,Cine Suspense"
New Police Story,,Wuaki_Movie_504,"Cine Acción,Cine Suspense"
Objetivo: La Casa Blanca,,PRG_0000004120SD,"Cine Acción,Cine Suspense"
Objetivo: La Casa Blanca,,PRG_0000019305HD,"Cine Acción,Cine Suspense"
Objetivo: La Casa Blanca,,Wuaki_Movie_3879,"Cine Acción,Cine Suspense"
Parker,,Wuaki_Movie_3618,"Cine Acción,Cine Suspense"
Plan de escape,,PRG_0000016977SD,"Cine Acción,Cine Suspense"
Policías de Queens,,Wuaki_Movie_2765,"Cine Acción,Cine Suspense"
Prácticamente muerto,,Wuaki_Movie_1958,"Cine Acción,Cine Suspense"
Punisher 2: Zona de guerra,,Wuaki_Movie_26474,"Cine Acción,Cine Suspense"
S.W.A.T: Los hombres de Harrelson,,Wuaki_Movie_26475,"Cine Acción,Cine Suspense"
Salto al peligro,,Wuaki_Movie_971,"Cine Acción,Cine Suspense"
Sin salida (Abduction),,Wuaki_Movie_1311,"Cine Acción,Cine Suspense"
